experiment,instrument,family,params,validation_threshold,selection_score,validation_n,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_avg_precision,validation_brier,validation_log_loss,validation_roc_auc,validation_tn,validation_fp,validation_fn,validation_tp,validation_tuned_n,validation_tuned_threshold,validation_tuned_accuracy,validation_tuned_precision,validation_tuned_recall,validation_tuned_f1,validation_tuned_avg_precision,validation_tuned_brier,validation_tuned_log_loss,validation_tuned_roc_auc,validation_tuned_tn,validation_tuned_fp,validation_tuned_fn,validation_tuned_tp,n_train,n_validation,selected_family,is_selected
baseline + side_adjusted,pl1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.6298611111111111,108.0,0.6018518518518519,0.6190476190476191,0.2708333333333333,0.37681159420289856,0.5559305300734767,0.23658862886902773,0.6655947209466221,0.6298611111111111,52.0,8.0,35.0,13.0,108.0,0.37,0.5370370370370371,0.48936170212765956,0.9583333333333334,0.647887323943662,0.5559305300734767,0.23658862886902773,0.6655947209466221,0.6298611111111111,12.0,48.0,2.0,46.0,335,108,extra_trees,0
baseline + side_adjusted,pl1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.634375,108.0,0.5648148148148148,0.5263157894736842,0.20833333333333334,0.29850746268656714,0.5395302567729696,0.23552874163854082,0.6629319546132744,0.634375,51.0,9.0,38.0,10.0,108.0,0.35,0.5555555555555556,0.5,0.9583333333333334,0.6571428571428571,0.5395302567729696,0.23552874163854082,0.6629319546132744,0.634375,14.0,46.0,2.0,46.0,335,108,extra_trees,1
baseline + side_adjusted,pl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.603125,108.0,0.5925925925925926,0.532258064516129,0.6875,0.6,0.4835370763161239,0.2508189513582629,0.701701807003157,0.603125,31.0,29.0,15.0,33.0,108.0,0.32,0.5648148148148148,0.5056179775280899,0.9375,0.656934306569343,0.4835370763161239,0.2508189513582629,0.701701807003157,0.603125,16.0,44.0,3.0,45.0,335,108,extra_trees,0
baseline + side_adjusted,pl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.5479166666666666,108.0,0.5185185185185185,0.46875,0.625,0.5357142857142857,0.4463532031643511,0.2827300605461704,0.7933247630351885,0.5479166666666666,26.0,34.0,18.0,30.0,108.0,0.28,0.5925925925925926,0.5232558139534884,0.9375,0.6716417910447762,0.4463532031643511,0.2827300605461704,0.7933247630351885,0.5479166666666666,19.0,41.0,3.0,45.0,335,108,extra_trees,0
baseline + side_adjusted,pl1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.5765625,108.0,0.5370370370370371,0.4782608695652174,0.4583333333333333,0.46808510638297873,0.4733500325434833,0.2527945583392975,0.7009007404235662,0.5765625,36.0,24.0,26.0,22.0,108.0,0.41000000000000003,0.6018518518518519,0.5301204819277109,0.9166666666666666,0.6717557251908397,0.4733500325434833,0.2527945583392975,0.7009007404235662,0.5765625,21.0,39.0,4.0,44.0,335,108,extra_trees,0
baseline + side_adjusted,pl1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.4996527777777778,108.0,0.5092592592592593,0.45098039215686275,0.4791666666666667,0.46464646464646464,0.43687976237400633,0.2685037923084454,0.7358020782199419,0.4996527777777778,32.0,28.0,25.0,23.0,108.0,0.27,0.46296296296296297,0.4528301886792453,1.0,0.6233766233766234,0.43687976237400633,0.2685037923084454,0.7358020782199419,0.4996527777777778,2.0,58.0,0.0,48.0,335,108,extra_trees,0
+ signal_history,es1s,logistic,"{""C"": 0.1}",0.5,0.5583916083916084,107.0,0.5327102803738317,0.5373134328358209,0.6545454545454545,0.5901639344262295,0.5492247147990384,0.27929438525138645,0.7878344135649279,0.5583916083916084,21.0,31.0,19.0,36.0,107.0,0.31,0.5887850467289719,0.5679012345679012,0.8363636363636363,0.6764705882352942,0.5492247147990384,0.27929438525138645,0.7878344135649279,0.5583916083916084,17.0,35.0,9.0,46.0,339,107,extra_trees,0
+ signal_history,es1s,logistic,"{""C"": 1.0}",0.5,0.525874125874126,107.0,0.4953271028037383,0.5072463768115942,0.6363636363636364,0.5645161290322581,0.528620585383259,0.3370186461369754,1.093311157705981,0.525874125874126,18.0,34.0,20.0,35.0,107.0,0.28,0.5887850467289719,0.5662650602409639,0.8545454545454545,0.6811594202898551,0.528620585383259,0.3370186461369754,1.093311157705981,0.525874125874126,16.0,36.0,8.0,47.0,339,107,extra_trees,0
+ signal_history,es1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5709790209790209,107.0,0.5607476635514018,0.6176470588235294,0.38181818181818183,0.47191011235955055,0.6250470900266553,0.24783060651517577,0.6887825460072247,0.5709790209790209,39.0,13.0,34.0,21.0,107.0,0.32,0.5327102803738317,0.5242718446601942,0.9818181818181818,0.6835443037974683,0.6250470900266553,0.24783060651517577,0.6887825460072247,0.5709790209790209,3.0,49.0,1.0,54.0,339,107,extra_trees,0
+ signal_history,es1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5576923076923077,107.0,0.5420560747663551,0.5882352941176471,0.36363636363636365,0.449438202247191,0.6117107394623126,0.2523444590981095,0.6987379401312338,0.5576923076923077,38.0,14.0,35.0,20.0,107.0,0.28,0.5233644859813084,0.5192307692307693,0.9818181818181818,0.6792452830188679,0.6117107394623126,0.2523444590981095,0.6987379401312338,0.5576923076923077,2.0,50.0,1.0,54.0,339,107,extra_trees,0
+ signal_history,es1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.6069930069930071,107.0,0.5887850467289719,0.5753424657534246,0.7636363636363637,0.65625,0.6435961033811802,0.24483198524669103,0.6828879763308683,0.6069930069930071,21.0,31.0,13.0,42.0,107.0,0.33,0.5327102803738317,0.5238095238095238,1.0,0.6875,0.6435961033811802,0.24483198524669103,0.6828879763308683,0.6069930069930071,2.0,50.0,0.0,55.0,339,107,extra_trees,1
+ signal_history,es1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5723776223776225,107.0,0.5327102803738317,0.5531914893617021,0.4727272727272727,0.5098039215686274,0.6168339990626102,0.2459296375056843,0.6848628593989379,0.5723776223776225,31.0,21.0,29.0,26.0,107.0,0.32,0.5420560747663551,0.5294117647058824,0.9818181818181818,0.6878980891719745,0.6168339990626102,0.2459296375056843,0.6848628593989379,0.5723776223776225,4.0,48.0,1.0,54.0,339,107,extra_trees,0
+ signal_history,es1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5807692307692307,107.0,0.5420560747663551,0.5833333333333334,0.38181818181818183,0.46153846153846156,0.6268166450087902,0.27230802354235556,0.749094328959285,0.5807692307692307,37.0,15.0,34.0,21.0,107.0,0.25,0.5327102803738317,0.5294117647058824,0.8181818181818182,0.6428571428571429,0.6268166450087902,0.27230802354235556,0.749094328959285,0.5807692307692307,12.0,40.0,10.0,45.0,339,107,extra_trees,0
+ signal_history,es1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.5447552447552448,107.0,0.5327102803738317,0.5675675675675675,0.38181818181818183,0.45652173913043476,0.6256163939433651,0.3132210015710063,0.9217356205861006,0.5447552447552448,36.0,16.0,34.0,21.0,107.0,0.28,0.5607476635514018,0.5666666666666667,0.6181818181818182,0.591304347826087,0.6256163939433651,0.3132210015710063,0.9217356205861006,0.5447552447552448,26.0,26.0,21.0,34.0,339,107,extra_trees,0
+ signal_history,es1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.6017482517482518,107.0,0.6074766355140186,0.6101694915254238,0.6545454545454545,0.631578947368421,0.587616056268778,0.24455224624343205,0.6834116766342442,0.6017482517482518,29.0,23.0,19.0,36.0,107.0,0.43,0.6448598130841121,0.6133333333333333,0.8363636363636363,0.7076923076923077,0.587616056268778,0.24455224624343205,0.6834116766342442,0.6017482517482518,23.0,29.0,9.0,46.0,339,107,extra_trees,0
+ signal_history,es1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.5706293706293706,107.0,0.5233644859813084,0.5256410256410257,0.7454545454545455,0.6165413533834586,0.6380037084001274,0.2589556736705357,0.7114314641063332,0.5706293706293706,15.0,37.0,14.0,41.0,107.0,0.28,0.5233644859813084,0.5188679245283019,1.0,0.6832298136645962,0.6380037084001274,0.2589556736705357,0.7114314641063332,0.5706293706293706,1.0,51.0,0.0,55.0,339,107,extra_trees,0
+ signal_history,nq1s,logistic,"{""C"": 0.1}",0.5,0.5599547511312217,120.0,0.6,0.6136363636363636,0.7941176470588235,0.6923076923076923,0.6456678460040661,0.270628022457865,0.7625530363687306,0.5599547511312217,18.0,34.0,14.0,54.0,120.0,0.3,0.6,0.5925925925925926,0.9411764705882353,0.7272727272727273,0.6456678460040661,0.270628022457865,0.7625530363687306,0.5599547511312217,8.0,44.0,4.0,64.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,logistic,"{""C"": 1.0}",0.5,0.5449660633484164,120.0,0.5416666666666666,0.5866666666666667,0.6470588235294118,0.6153846153846154,0.6534502560562605,0.3082204126922345,0.8893868988548436,0.5449660633484164,21.0,31.0,24.0,44.0,120.0,0.25,0.5916666666666667,0.5959595959595959,0.8676470588235294,0.7065868263473054,0.6534502560562605,0.3082204126922345,0.8893868988548436,0.5449660633484164,12.0,40.0,9.0,59.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.49490950226244346,120.0,0.55,0.5686274509803921,0.8529411764705882,0.6823529411764706,0.5770993608390789,0.2538807634840723,0.7015311309930591,0.49490950226244346,8.0,44.0,10.0,58.0,120.0,0.33,0.5833333333333334,0.576271186440678,1.0,0.7311827956989247,0.5770993608390789,0.2538807634840723,0.7015311309930591,0.49490950226244346,2.0,50.0,0.0,68.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5299773755656109,120.0,0.5416666666666666,0.5698924731182796,0.7794117647058824,0.6583850931677019,0.5982233382518012,0.25320824786362384,0.700175683406006,0.5299773755656109,12.0,40.0,15.0,53.0,120.0,0.32,0.575,0.5714285714285714,1.0,0.7272727272727273,0.5982233382518012,0.25320824786362384,0.700175683406006,0.5299773755656109,1.0,51.0,0.0,68.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.46634615384615385,120.0,0.5166666666666667,0.5490196078431373,0.8235294117647058,0.6588235294117647,0.5890707176096425,0.26078228715458734,0.7155309293217361,0.46634615384615385,6.0,46.0,12.0,56.0,120.0,0.37,0.5833333333333334,0.5789473684210527,0.9705882352941176,0.7252747252747253,0.5890707176096425,0.26078228715458734,0.7155309293217361,0.46634615384615385,4.0,48.0,2.0,66.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5118778280542986,120.0,0.525,0.5544554455445545,0.8235294117647058,0.6627218934911243,0.6041082226460841,0.25927836383595637,0.712539508472004,0.5118778280542986,7.0,45.0,12.0,56.0,120.0,0.31,0.575,0.5714285714285714,1.0,0.7272727272727273,0.6041082226460841,0.25927836383595637,0.712539508472004,0.5118778280542986,1.0,51.0,0.0,68.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5565610859728507,120.0,0.5833333333333334,0.640625,0.6029411764705882,0.6212121212121212,0.6329450668395644,0.26839675848359695,0.7434424652675826,0.5565610859728507,29.0,23.0,27.0,41.0,120.0,0.27,0.5583333333333333,0.5700934579439252,0.8970588235294118,0.6971428571428572,0.6329450668395644,0.26839675848359695,0.7434424652675826,0.5565610859728507,6.0,46.0,7.0,61.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.5715497737556561,120.0,0.55,0.609375,0.5735294117647058,0.5909090909090909,0.634696028998534,0.28654689428069,0.8273347618338102,0.5715497737556561,27.0,25.0,29.0,39.0,120.0,0.33,0.5833333333333334,0.6022727272727273,0.7794117647058824,0.6794871794871795,0.634696028998534,0.28654689428069,0.8273347618338102,0.5715497737556561,17.0,35.0,15.0,53.0,351,120,hist_gradient_boosting,1
+ signal_history,nq1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.5295531674208145,120.0,0.5416666666666666,0.5619047619047619,0.8676470588235294,0.6820809248554913,0.6482956981688974,0.28633531918353383,0.7762224913738975,0.5295531674208145,6.0,46.0,9.0,59.0,120.0,0.25,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0.6482956981688974,0.28633531918353383,0.7762224913738975,0.5295531674208145,0.0,52.0,0.0,68.0,351,120,hist_gradient_boosting,0
+ signal_history,nq1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.5008484162895928,120.0,0.5583333333333333,0.5773195876288659,0.8235294117647058,0.6787878787878788,0.610516463287862,0.30088149298278616,0.847494935826367,0.5008484162895928,11.0,41.0,12.0,56.0,120.0,0.25,0.5666666666666667,0.5689655172413793,0.9705882352941176,0.717391304347826,0.610516463287862,0.30088149298278616,0.847494935826367,0.5008484162895928,2.0,50.0,2.0,66.0,351,120,hist_gradient_boosting,0
+ signal_history,fesx1s,logistic,"{""C"": 0.1}",0.5,0.5448258196721311,125.0,0.544,0.5454545454545454,0.65625,0.5957446808510638,0.5545018147916668,0.27263225837417276,0.7567816731037945,0.5448258196721311,26.0,35.0,22.0,42.0,125.0,0.32,0.552,0.5370370370370371,0.90625,0.6744186046511628,0.5545018147916668,0.27263225837417276,0.7567816731037945,0.5448258196721311,11.0,50.0,6.0,58.0,375,125,extra_trees,0
+ signal_history,fesx1s,logistic,"{""C"": 1.0}",0.5,0.5478995901639344,125.0,0.544,0.5384615384615384,0.765625,0.632258064516129,0.5745214365287421,0.29577338840326384,0.8366302152513627,0.5478995901639344,19.0,42.0,15.0,49.0,125.0,0.25,0.512,0.5130434782608696,0.921875,0.659217877094972,0.5745214365287421,0.29577338840326384,0.8366302152513627,0.5478995901639344,5.0,56.0,5.0,59.0,375,125,extra_trees,0
+ signal_history,fesx1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5755635245901639,125.0,0.568,0.5833333333333334,0.546875,0.5645161290322581,0.56386284764527,0.24680891052227852,0.6869371629015669,0.5755635245901639,36.0,25.0,29.0,35.0,125.0,0.37,0.52,0.5161290322580645,1.0,0.6808510638297872,0.56386284764527,0.24680891052227852,0.6869371629015669,0.5755635245901639,1.0,60.0,0.0,64.0,375,125,extra_trees,0
+ signal_history,fesx1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5614754098360657,125.0,0.56,0.5692307692307692,0.578125,0.5736434108527132,0.5437062860145141,0.25129580636778437,0.6968107462687916,0.5614754098360657,33.0,28.0,27.0,37.0,125.0,0.25,0.512,0.512,1.0,0.6772486772486772,0.5437062860145141,0.25129580636778437,0.6968107462687916,0.5614754098360657,0.0,61.0,0.0,64.0,375,125,extra_trees,0
+ signal_history,fesx1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5968237704918032,125.0,0.528,0.5531914893617021,0.40625,0.46846846846846846,0.6086525724200589,0.2438025389216342,0.6806082272182598,0.5968237704918032,40.0,21.0,38.0,26.0,125.0,0.45,0.616,0.5869565217391305,0.84375,0.6923076923076923,0.6086525724200589,0.2438025389216342,0.6806082272182598,0.5968237704918032,23.0,38.0,10.0,54.0,375,125,extra_trees,0
+ signal_history,fesx1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.6352459016393442,125.0,0.56,0.6153846153846154,0.375,0.46601941747572817,0.6209450842775428,0.23985606132786524,0.6725534604360979,0.6352459016393442,46.0,15.0,40.0,24.0,125.0,0.42000000000000004,0.624,0.580952380952381,0.953125,0.7218934911242604,0.6209450842775428,0.23985606132786524,0.6725534604360979,0.6352459016393442,17.0,44.0,3.0,61.0,375,125,extra_trees,1
+ signal_history,fesx1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.574282786885246,125.0,0.528,0.5252525252525253,0.8125,0.6380368098159509,0.5908841910335983,0.27135035827075105,0.7481914072500624,0.574282786885246,14.0,47.0,12.0,52.0,125.0,0.26,0.504,0.5084745762711864,0.9375,0.6593406593406593,0.5908841910335983,0.27135035827075105,0.7481914072500624,0.574282786885246,3.0,58.0,4.0,60.0,375,125,extra_trees,0
+ signal_history,fesx1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.5819672131147541,125.0,0.552,0.5392156862745098,0.859375,0.6626506024096386,0.6065274404397001,0.30031268282858564,0.8500576737846984,0.5819672131147541,14.0,47.0,9.0,55.0,125.0,0.25,0.52,0.5175438596491229,0.921875,0.6629213483146067,0.6065274404397001,0.30031268282858564,0.8500576737846984,0.5819672131147541,6.0,55.0,5.0,59.0,375,125,extra_trees,0
+ signal_history,fesx1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.5213883196721312,125.0,0.488,0.5,0.390625,0.43859649122807015,0.5278293896958964,0.27084280287194545,0.7397572085233757,0.5213883196721312,36.0,25.0,39.0,25.0,125.0,0.41000000000000003,0.56,0.5420560747663551,0.90625,0.6783625730994152,0.5278293896958964,0.27084280287194545,0.7397572085233757,0.5213883196721312,12.0,49.0,6.0,58.0,375,125,extra_trees,0
+ signal_history,fesx1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.6147540983606558,125.0,0.616,0.6212121212121212,0.640625,0.6307692307692307,0.5940725126380324,0.24658428187702075,0.7011831812522697,0.6147540983606558,36.0,25.0,23.0,41.0,125.0,0.29,0.584,0.5526315789473685,0.984375,0.7078651685393258,0.5940725126380324,0.24658428187702075,0.7011831812522697,0.6147540983606558,10.0,51.0,1.0,63.0,375,125,extra_trees,0
+ signal_history,cl1s,logistic,"{""C"": 0.1}",0.5,0.3431603773584906,101.0,0.43564356435643564,0.47297297297297297,0.660377358490566,0.5511811023622047,0.4589010186660045,0.37516842711225,1.0308440055689054,0.3431603773584906,9.0,39.0,18.0,35.0,101.0,0.25,0.5247524752475248,0.5247524752475248,1.0,0.6883116883116883,0.4589010186660045,0.37516842711225,1.0308440055689054,0.3431603773584906,0.0,48.0,0.0,53.0,221,101,adaboost,0
+ signal_history,cl1s,logistic,"{""C"": 1.0}",0.5,0.33254716981132076,101.0,0.40594059405940597,0.4567901234567901,0.6981132075471698,0.5522388059701493,0.44144291948413467,0.46074792427370614,1.8257695539513001,0.33254716981132076,4.0,44.0,16.0,37.0,101.0,0.29,0.48514851485148514,0.5054945054945055,0.8679245283018868,0.6388888888888888,0.44144291948413467,0.46074792427370614,1.8257695539513001,0.33254716981132076,3.0,45.0,7.0,46.0,221,101,adaboost,0
+ signal_history,cl1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.6289308176100629,101.0,0.6039603960396039,0.6382978723404256,0.5660377358490566,0.6,0.7102165466551078,0.23674386206004172,0.6662085471288645,0.6289308176100629,31.0,17.0,23.0,30.0,101.0,0.25,0.5247524752475248,0.5247524752475248,1.0,0.6883116883116883,0.7102165466551078,0.23674386206004172,0.6662085471288645,0.6289308176100629,0.0,48.0,0.0,53.0,221,101,adaboost,0
+ signal_history,cl1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5672169811320755,101.0,0.5148514851485149,0.53125,0.6415094339622641,0.5811965811965812,0.6706742218870345,0.2460039635619464,0.6846527260917342,0.5672169811320755,18.0,30.0,19.0,34.0,101.0,0.25,0.5247524752475248,0.5247524752475248,1.0,0.6883116883116883,0.6706742218870345,0.2460039635619464,0.6846527260917342,0.5672169811320755,0.0,48.0,0.0,53.0,221,101,adaboost,0
+ signal_history,cl1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5687893081761006,101.0,0.5346534653465347,0.5882352941176471,0.37735849056603776,0.45977011494252873,0.6406763237307603,0.24587358506890944,0.6847889047228893,0.5687893081761006,34.0,14.0,33.0,20.0,101.0,0.45999999999999996,0.5643564356435643,0.550561797752809,0.9245283018867925,0.6901408450704225,0.6406763237307603,0.24587358506890944,0.6847889047228893,0.5687893081761006,8.0,40.0,4.0,49.0,221,101,adaboost,0
